id,name,installed_capacity_MW,type,country_code,lat,lon,dam_height_m,volume_Mm3,storage_capacity_MWh,pypsa_id,GEO
2051,WKA Biebermühle,0.646,HROR,DE,50.932892,12.734082,,,,,
2052,Waldmühle II,0.64,HROR,DE,48.906617,13.595375,,,,,
2053,Kraftwerk Eibele,0.637,HROR,DE,47.528466,9.968629,,,,,
2054,KW Atzenbach,0.63,HROR,DE,47.713774,7.867164,,,,,
2055,Wasserkraftwerk Schmerold an der Mangfall,0.624,HROR,DE,47.769949,11.762529,,,,,
2056,Flusskraftwerk Wöllsdorf,0.617,HROR,DE,51.122898,13.030131,,,,,
2057,Hummel-Mühle Unterensingen,0.605,HROR,DE,48.390386,9.212134,,,,,
2058,Wasserkraft Bamenohl,0.6,HROR,DE,51.155555,7.992564,,,,,
2059,Wasserkraftanlage Antonsthal,0.6,HROR,DE,50.500689,12.756474,,,,,
2060,WKW Porstendorf,0.6,HROR,DE,50.975752,11.650404,,,,,
2061,Wasserkraftanlage der Spinnerei Unterboihingen (T 12),0.6,HROR,DE,48.6631,9.3638,,,,,
2062,WKW Fährbrücke,0.6,HROR,DE,50.646229,12.630021,,,,,
2063,Biggekraftwerk Generator 4,0.6,HROR,DE,51.116713,7.893217,,,,,
2064,Biggekraftwerk Generator 4,0.6,HROR,DE,51.116713,7.893217,,,,,
2065,Biggekraftwerk Generator 4,0.6,HROR,DE,51.116713,7.893217,,,,,
2066,Biggekraftwerk Generator 4,0.6,HROR,DE,51.116713,7.893217,,,,,
2067,LWKW Siesel M1,0.6,HROR,DE,51.224698,7.902132,,,,,
2068,LWKW Siesel M1,0.6,HROR,DE,51.224698,7.902132,,,,,
2069,LWKW Siesel M1,0.6,HROR,DE,51.224698,7.902132,,,,,
2070,LWKW Siesel M2,0.6,HROR,DE,51.224717,7.902046,,,,,
2071,LWKW Siesel M2,0.6,HROR,DE,51.224717,7.902046,,,,,
2072,LWKW Siesel M2,0.6,HROR,DE,51.224717,7.902046,,,,,
2073,LWKW Siesel M3,0.6,HROR,DE,51.224705,7.902063,,,,,
2074,LWKW Siesel M3,0.6,HROR,DE,51.224705,7.902063,,,,,
2075,LWKW Siesel M3,0.6,HROR,DE,51.224705,7.902063,,,,,
2076,LWKW Wilhelmsthal M1,0.6,HROR,DE,51.267373,7.724686,,,,,
2077,LWKW Wilhelmsthal M1,0.6,HROR,DE,51.267373,7.724686,,,,,
2078,LWKW Wilhelmsthal M1,0.6,HROR,DE,51.267373,7.724686,,,,,
2079,LWKW Wilhelmsthal M1,0.6,HROR,DE,51.267373,7.724686,,,,,
2080,WKW Niederschlema,0.585,HROR,DE,50.61235,12.690956,,,,,
2081,WKA Werk Weisenbach,0.585,HROR,DE,48.72377,8.35596,,,,,
2082,Wasserkraftanlage Poppenwald,0.585,HROR,DE,50.626783,12.684267,,,,,
2083,WKW V,0.58,HROR,DE,48.015627,12.544723,,,,,
2084,WKA Mittweida,0.56,HROR,DE,50.98297,12.99362,,,,,
2085,WKA OT Klosterbuch,0.56,HROR,DE,51.157979,12.975753,,,,,
2086,Höselhurst M1,0.55,HROR,DE,48.3,10.32,,,,,
2087,Wattenweiler M1,0.55,HROR,DE,48.31,10.33,,,,,
2088,Wasserkraft Braunsdorf GmbH,0.53,HROR,DE,50.875318,13.021385,,,,,
2089,Wasserkraftwerk Brethmühle,0.516,HROR,DE,50.580197,12.745811,,,,,
2090,Wasserkraftwerk Oberbiel,0.511,HROR,DE,50.325259,8.253758,,,,,
2091,"F-7505 Papierfabrik, Wolkenburg",0.505,HROR,DE,50.898857,12.660523,,,,,
2092,Generator 1 Villigst,0.504,HROR,DE,51.458439,7.633934,,,,,
2093,Wasserkraftanlage Petze,0.5,HROR,DE,52.065195,9.942353,,,,,
2094,FKW Auerbrücke,0.5,HROR,DE,48.88873,8.703077,,,,,
2095,WKW Rasenmühle,0.5,HROR,DE,50.836,10.163,,,,,
2096,WKA Rothenburg,0.5,HROR,DE,51.646,11.753,,,,,
2097,WKA Rothenburg,0.5,HROR,DE,51.646,11.753,,,,,
2098,WKA Rothenburg,0.5,HROR,DE,51.646,11.753,,,,,
2099,WKA Rothenburg,0.5,HROR,DE,51.646,11.753,,,,,
2100,WKA Rothenburg,0.5,HROR,DE,51.646,11.753,,,,,
2101,WKA Rothenburg,0.5,HROR,DE,51.646,11.753,,,,,
2102,WKA Rothenburg,0.5,HROR,DE,51.646,11.753,,,,,
2103,WKA Rothenburg,0.5,HROR,DE,51.646,11.753,,,,,
2104,WKA Rothenburg,0.5,HROR,DE,51.646,11.753,,,,,
2105,Wasserkraftwerk Hiltensweiler,0.496,HROR,DE,47.650757,9.779708,,,,,
2106,Erzeugung Hiltensweiler,0.496,HROR,DE,47.651,9.779,,,,,
2107,Wasserkraftanlage Vaihingen (Untermühle),0.495,HROR,DE,48.927,8.956,,,,,
2108,Wasserkraftanlage Wiesentwerk,0.49,HROR,DE,49.716076,11.072574,,,,,
2109,Wasserkraftwerk Laucherthal,0.49,HROR,DE,48.08451,9.27675,,,,,
2110,Wasserkraftanlage Werdohl (Im Ohl),0.49,HROR,DE,51.261112,7.783748,,,,,
2111,WKA Wutöschingen,0.485,HROR,DE,47.659789,8.361481,,,,,
2112,WKA-WUT,0.485,HROR,DE,47.659821,8.360747,,,,,
2113,Brennet,0.482,HROR,DE,47.585424,7.90965,,,,,
2114,Wasserkraftwerk Elmores / Kabelmetall,0.48,HROR,DE,50.804873,7.589904,,,,,
2115,Künzelsau,0.48,HROR,DE,49.281599,9.690035,,,,,
2116,Wasserkraftanlage Lastauer Mühle,0.48,HROR,DE,51.103027,12.806881,,,,,
2117,Maschine 1,0.48,HROR,DE,50.039614,11.718821,,,,,
2118,Maschine 1,0.48,HROR,DE,50.039614,11.718821,,,,,
2119,Wasserkraftwerk Oferdingen,0.475,HROR,DE,48.553634,9.199879,,,,,
2120,Wasserkraftanlage Marbach an der Flöha,0.47,HROR,DE,50.785297,13.157997,,,,,
2121,Wasserkraftwerk Neue Hütte Pöhla,0.468,HROR,DE,50.501544,12.806464,,,,,
2122,Kraftwerk Hottingen,0.465,HROR,DE,47.633484,8.00019,,,,,
2123,Erzeugung Hermaringen,0.452,HROR,DE,48.599,10.255,,,,,
2124,Großmühle Grimma,0.45,HROR,DE,51.230896,12.726516,,,,,
2125,Wasserkraftanlage Leisnig-Tragnitz,0.45,HROR,DE,51.169751,12.918412,,,,,
2126,Wasserkraftwerk Bautzen ( Talsperre),0.45,HROR,DE,51.219873,14.470303,,,,,
2127,Wasserkraftwerk Grüner Hirsch St. Andreasberg,0.45,HROR,DE,51.71286,10.515999,,,,,
2128,Reuschenberger Mühle,0.45,HROR,DE,51.053981,6.976712,,,,,
2129,WKA OT Tragnitz,0.45,HROR,DE,51.163258,12.929731,,,,,
2130,WKW Innerstetalsperre 2,0.45,HROR,DE,51.914898,10.300997,,,,,
2131,Papierfabrik,0.447,HROR,DE,47.882939,9.644566,,,,,
2132,"Vogt`sche Mühle, Weserstraße 4-6 in Kassel",0.44,HROR,DE,51.317514,9.508007,,,,,
2133,Wasserkraftanlage Eckertalsperre,0.43,HROR,DE,51.842411,10.576558,,,,,
2134,Wasserkraftanlage Bitburg,0.42,HROR,DE,50.010099,6.443189,,,,,
2135,Kammgarnspinnerei,0.42,HROR,DE,48.971481,9.144594,,,,,
2136,Wasserkraftanlage Gera-Debschwitz/ Weiße Elster,0.42,HROR,DE,50.856833,12.077631,,,,,
2137,WKW IV,0.415,HROR,DE,48.083,12.575,,,,,
2138,Wasserkraftanlage Talsperre Pirk,0.413,HROR,DE,50.427496,12.116948,,,,,
2139,Wasserkraftwerk Senden Weberei,0.41,HROR,DE,48.320243,10.037948,,,,,
2140,Kraftwerk Wiehlmünden,0.4,HROR,DE,50.98822,7.480166,,,,,
2141,Bühler Schneider Buchelt,0.4,HROR,DE,47.520754,10.228919,,,,,
2142,Wasserkraftwerk Hauptwerk,0.4,HROR,DE,47.78399,11.78736,,,,,
2143,Wasserkraftanlage Mühle Wetterzeube,0.4,HROR,DE,51.004616,12.014242,,,,,
2144,WKA am Neumagen/Staufen,0.4,HROR,DE,47.866957,7.746614,,,,,
2145,WKA-Töpelmühle,0.4,HROR,DE,51.122906,13.030117,,,,,
2146,WKA Dorndorf,0.4,HROR,DE,51.005,11.674,,,,,
2147,WKA Dorndorf,0.4,HROR,DE,51.005,11.674,,,,,
2148,WKA Dorndorf,0.4,HROR,DE,51.005,11.674,,,,,
2149,WKA Dorndorf,0.4,HROR,DE,51.005,11.674,,,,,
2150,F-4804 Wollreißerei Stein,0.395,HROR,DE,50.96229,12.805247,,,,,
2151,Wasserkraftwerk Baierbrunn,0.39,HROR,DE,48.026886,11.50214,,,,,
2152,Wasserkraftwerk Scheer an der Donau,0.39,HROR,DE,48.071851,9.202968,,,,,
2153,Wasserkraft EGO,0.39,HROR,DE,47.633,11.237,,,,,
2154,Wasserkraftwerk Mindelaltheim,0.386,HROR,DE,48.452,10.403,,,,,
2155,Generator1,0.385,HROR,DE,48.574,13.799,,,,,
2156,Kraftwerk Auerbachtal,0.374,HROR,DE,47.40848,12.040494,,,,,
2157,Johann Rösner Elektrizitätswerk,0.372,HROR,DE,47.878813,11.926727,,,,,
2158,Eulschirbener Mühle,0.37,HROR,DE,49.699834,9.577934,,,,,
2159,Wasserkraftanlage Greiz-Dölau,0.37,HROR,DE,50.625992,12.17791,,,,,
2160,Wasserkraftanlage Schuhmacherwehr,0.3697,HROR,DE,47.75183,11.7412,,,,,
2161,Vogelmühle,0.36,HROR,DE,50.747328,13.190712,,,,,
2162,Heinrich und Marianne Holzner GbR,0.36,HROR,DE,47.977816,12.505138,,,,,
2163,Hedrichwerk,0.36,HROR,DE,50.814344,12.527262,,,,,
2164,Riedmühle Mindelaltheim,0.36,HROR,DE,48.452252,10.403121,,,,,
2165,Hedrichwerk,0.36,HROR,DE,50.815425,12.527415,,,,,
2166,Baiersdorfermühle,0.355,HROR,DE,49.646034,11.015016,,,,,
2167,Wasserkraftwerk,0.355,HROR,DE,49.416,11.018,,,,,
2168,Wiemeringhausen,0.352,HROR,DE,51.2896,8.504373,,,,,
2169,Eichmühle,0.35,HROR,DE,50.841212,9.680571,,,,,
2170,KW Grimmer - alte Papierfabrik in Mü.-Pasing,0.35,HROR,DE,48.13694,11.453331,,,,,
2171,Wasserkraft Rieger,0.35,HROR,DE,48.025097,12.545427,,,,,
2172,Holzschleife,0.35,HROR,DE,47.89108,9.658,,,,,
2173,Wasserkraftwerk T 29 an der Enz,0.35,HROR,DE,49.002843,9.14008,,,,,
2174,WKA Bad Schlema,0.35,HROR,DE,50.618,12.681,,,,,
2175,Isenkraftwerk-Generator 1,0.35,HROR,DE,48.26,12.634,,,,,
2176,Isenkraftwerk-Generator 1,0.35,HROR,DE,48.26,12.634,,,,,
2177,Isenkraftwerk-Generator 1,0.35,HROR,DE,48.26,12.634,,,,,
2178,Isenkraftwerk-Generator 2,0.35,HROR,DE,48.26,12.634,,,,,
2179,Isenkraftwerk-Generator 2,0.35,HROR,DE,48.26,12.634,,,,,
2180,Isenkraftwerk-Generator 2,0.35,HROR,DE,48.26,12.634,,,,,
2181,Isenkraftwerk-Generator 3,0.35,HROR,DE,48.26,12.634,,,,,
2182,Isenkraftwerk-Generator 3,0.35,HROR,DE,48.26,12.634,,,,,
2183,Isenkraftwerk-Generator 3,0.35,HROR,DE,48.26,12.634,,,,,
2184,Waldstetten M1,0.35,HROR,DE,48.347953,10.307713,,,,,
2185,Wachtelberg 1,0.344,HROR,DE,48.538069,9.486565,,,,,
2186,Wasserkraftwerk Freyburg /Unstrut,0.34,HROR,DE,51.208567,11.771387,,,,,
2187,KW Schappe,0.334,HROR,DE,47.712215,7.861243,,,,,
2188,Wasserkraft Cronenberg/Sophienhammer,0.33,HROR,DE,51.40528,7.992761,,,,,
2189,Wasserkraftwerk Rechtenstein,0.33,HROR,DE,48.240348,9.545755,,,,,
2190,Salach,0.33,HROR,DE,48.685825,9.748415,,,,,
2191,Sax-Seisenberger GBR,0.33,HROR,DE,47.576,10.518,,,,,
2192,WKA Steinerne Renne in Wernigerode,0.32,HROR,DE,51.816661,10.724849,,,,,
2193,WKA Silberstraße,0.32,HROR,DE,50.660844,12.547875,,,,,
2194,Elektrizitätswerk Laufenmühle,0.32,HROR,DE,48.260753,9.56291,,,,,
2195,Wasserkraftanlage T7,0.32,HROR,DE,48.442,8.684,,,,,
2196,Lahnlagerhaus-Löhnberg,0.32,HROR,DE,50.508146000000004,8.27337,,,,,
2197,Hausen I,0.316,HROR,DE,47.691113,7.842742,,,,,
2198,Große Dhünn - Talsperre,0.314,HROR,DE,51.069535,7.186003,,,,,
2199,Wasserkraftanlage Reschwitz an der Saale,0.312,HROR,DE,50.616603,11.384417,,,,,
2200,WKW Hauzenberg,0.305,HROR,DE,48.740208,13.559773,,,,,
2201,Wasserkraftwerk Triftbach Bad Aibling,0.3,HROR,DE,47.856723,12.003619,,,,,
2202,WKA Dorndorf an der Werra,0.3,HROR,DE,50.837798,10.089621,,,,,
2203,Wasserkraftwerk Krebs OHG,0.3,HROR,DE,49.243734,9.30553,,,,,
2204,WKW Wieblingen/ Helmreich,0.3,HROR,DE,49.426813,8.651185,,,,,
2205,WKA Gräfendorf,0.3,HROR,DE,50.115,9.767,,,,,
2206,WKA Gräfendorf,0.3,HROR,DE,50.115,9.767,,,,,
2207,WKW Innerstetalsperre 1,0.3,HROR,DE,51.914907,10.301431,,,,,
2208,WKW Oker,0.3,HROR,DE,51.884,10.472,,,,,
2209,LWKW Wilhelmsthal M2,0.3,HROR,DE,51.26737,7.724669,,,,,
2210,LWKW Wilhelmsthal M2,0.3,HROR,DE,51.26737,7.724669,,,,,
2211,LWKW Wilhelmsthal M2,0.3,HROR,DE,51.26737,7.724669,,,,,
2212,LWKW Wilhelmsthal M2,0.3,HROR,DE,51.26737,7.724669,,,,,
2213,LWKW Wilhelmsthal M3,0.3,HROR,DE,51.267382,7.724668,,,,,
2214,LWKW Wilhelmsthal M3,0.3,HROR,DE,51.267382,7.724668,,,,,
2215,LWKW Wilhelmsthal M3,0.3,HROR,DE,51.267382,7.724668,,,,,
2216,LWKW Wilhelmsthal M3,0.3,HROR,DE,51.267382,7.724668,,,,,
2217,WKW Göhren,0.295,HROR,DE,50.981,12.766,,,,,
2218,WKW Göhren,0.295,HROR,DE,50.981,12.766,,,,,
2219,WKW Göhren,0.295,HROR,DE,50.981,12.766,,,,,
2220,WKW Göhren,0.295,HROR,DE,50.981,12.766,,,,,
2221,WKW Göhren,0.295,HROR,DE,50.981,12.766,,,,,
2222,WKW Göhren,0.295,HROR,DE,50.981,12.766,,,,,
2223,Hammermühle Schwarzenfeld,0.294,HROR,DE,49.387595,12.143642,,,,,
2224,Wasserkraftwerk Greiz-Dölau,0.2925,HROR,DE,50.626015,12.177755,,,,,
2225,Kraftwerk Stefling,0.292,HROR,DE,49.214239,12.204829,,,,,
2226,Wasserkraftanlage Mühle Oldisleben,0.29,HROR,DE,51.300644,11.173349,,,,,
2227,Wasserkraftwerk Nossen an der Freiberger Mulde,0.29,HROR,DE,51.065898,13.293679,,,,,
2228,Burgkunstädter Mühle,0.286,HROR,DE,50.132748,11.248659,,,,,
2229,Okertal 16/17 (Lumme II bzw. Werk IV),0.285,HROR,DE,51.875911,10.474962,,,,,
2230,Wasserkraftanlage Remse,0.28,HROR,DE,50.851641,12.564334,,,,,
2231,Wasserkraftwerk Burgau,0.28,HROR,DE,48.432,10.408,,,,,
2232,Wasserkraftwerk Gündenhausen,0.279,HROR,DE,47.649142,7.800731,,,,,
2233,Wasserkraftanlage Technitz,0.27,HROR,DE,51.130601,13.062722,,,,,
2234,Saßbachmühle 4,0.27,HROR,DE,48.717,13.581,,,,,
2235,Breitenthal M1,0.27,HROR,DE,48.2345,10.30013,,,,,
2236,Breitenthal M1,0.27,HROR,DE,48.2345,10.30013,,,,,
2237,Breitenthal M2,0.27,HROR,DE,48.2345,10.30013,,,,,
2238,Breitenthal M2,0.27,HROR,DE,48.2345,10.30013,,,,,
2239,Hochbehälter 08,0.264,HROR,DE,50.9236,10.76272,,,,,
2240,WKA Erlautal,0.26,HROR,DE,48.564261,13.578327,,,,,
2241,Stadtmühle Forst,0.26,HROR,DE,51.4371,14.65153,,,,,
2242,Pflegelberg T238 (T4),0.26,HROR,DE,47.66079,9.7408,,,,,
2243,Wasserkraftwerk,0.26,HROR,DE,48.291,8.325,,,,,
2244,WKW Göhren,0.26,HROR,DE,50.981,12.766,,,,,
2245,WKW Göhren,0.26,HROR,DE,50.981,12.766,,,,,
2246,WKW Göhren,0.26,HROR,DE,50.981,12.766,,,,,
2247,WKW Kaufbeurer Straße,0.25,HROR,DE,47.725719,10.322733,,,,,
2248,Wasserkraftwerk Schwarzach,0.25,HROR,DE,49.33152,11.0717,,,,,
2249,Kraftwerk Knoedlsed,0.25,HROR,DE,48.636177000000004,13.609716,,,,,
2250,KW Schaibing,0.25,HROR,DE,48.598348,13.586612,,,,,
2251,Wasserkraftwerk Niederstriegis,0.25,HROR,DE,51.050656,13.050966,,,,,
2252,WKW Lehnamühle,0.25,HROR,DE,50.71106,12.163287,,,,,
2253,"T 113 ""Wasserschlössle""",0.25,HROR,DE,48.605989,9.446094,,,,,
2254,Wasserkraft Lollar,0.25,HROR,DE,50.653293,8.705427,,,,,
2255,Wasserkraftwerk Freitagmühle,0.25,HROR,DE,50.569381,12.747601,,,,,
2256,Wasserkraftanlage am Unteren Wehr,0.25,HROR,DE,48.705088,9.639635,,,,,
2257,WKA Laucha/Unstrut,0.25,HROR,DE,51.225,11.679,,,,,
2258,"Eberkraft, ""Zinserwehr""",0.25,HROR,DE,48.71627,9.547995,,,,,
2259,Wasserkraftwerk Schwarzach,0.25,HROR,DE,49.33152,11.0717,,,,,
2260,Generator2,0.25,HROR,DE,48.574,13.799,,,,,
2261,Wasserkraftanlage Schwallungen / Werra,0.245,HROR,DE,50.690502,10.357159,,,,,
2262,Wasserkraftanlage Dahlerau,0.24,HROR,DE,51.220456,7.314552,,,,,
2263,Kraftwerk T84 Senkelbach,0.24,HROR,DE,48.380796,10.890366,,,,,
2264,Wasserkraftanlage Ecksteinmühle Neustadt,0.24,HROR,DE,52.506611,9.463072,,,,,
2265,Wasserkraftwerk Hartmut Lang,0.235,HROR,DE,49.689949,9.599057,,,,,
2266,WKW Kamerun,0.235,HROR,DE,50.683954,13.269382,,,,,
2267,Wasserkraftanlage Hohenfichte,0.23,HROR,DE,50.825638,13.128837,,,,,
2268,Gingen T39,0.23,HROR,DE,48.650355,9.788849,,,,,
2269,WKW Werramühle,0.23,HROR,DE,50.887317,10.003625,,,,,
2270,Kraftwerk Marienthal,0.228,HROR,DE,48.852095,12.990609,,,,,
2271,Rottaler E-Werk,0.227,HROR,DE,48.444058,13.089996,,,,,
2272,Wasserkraftwerk Untermaubach,0.225,HROR,DE,50.72618,6.457026,,,,,
2273,Wasserkraftanlage Herrenmühle,0.225,HROR,DE,50.739203,12.155301,,,,,
2274,Ruhland gbr,0.225,HROR,DE,49.490949,12.5162,,,,,
2275,WKA Eckold in St. Andreasberg,0.224,HROR,DE,51.675956,10.5006,,,,,
2276,Wasserkraftanlage Klosterstraße Pfullingen,0.222,HROR,DE,48.458704,9.22712,,,,,
2277,Wasserkraftwerk Hartenstein Neuanlage,0.22,HROR,DE,50.650839,12.662767,,,,,
2278,Wasserkraftanlage Münsinger Straße Bad Urach,0.22,HROR,DE,48.474481,9.409997,,,,,
2279,WKW Auerhammer II,0.22,HROR,DE,50.575755,12.689821,,,,,
2280,Kugelbergle T14,0.22,HROR,DE,48.548442,9.476227,,,,,
2281,Wasserkraftanlage Bode,0.22,HROR,DE,39.667944,20.073223,,,,,
2282,Wasserkraft Bode,0.22,HROR,DE,51.999,11.309,,,,,
2283,Wasserkraftwerk Mögling,0.215,HROR,DE,39.655637,21.101631,,,,,
2284,Märkisch-Buchholz,0.215,HROR,DE,52.107042,13.759869,,,,,
2285,Wasserkraftwerk Birkenfeld,0.212,HROR,DE,48.854336000000004,8.611838,,,,,
2286,Wasserkraftwerk / Krautheim,0.21,HROR,DE,49.381929,9.637794,,,,,
2287,Wasserkraftanlage Spreemühle,0.21,HROR,DE,51.311383,14.545619,,,,,
2288,Wasserkraftanlage Endresswehr,0.205,HROR,DE,47.51517,10.26324,,,,,
2289,Wasserkraftwerk Aura,0.2,HROR,DE,50.164593000000004,10.005482,,,,,
2290,Wasserkraftwerk Taussig (Willinger Straße) Bad Aibling,0.2,HROR,DE,47.859555,11.998376,,,,,
2291,Wasserkraftwerk Roth,0.2,HROR,DE,49.246271,11.089276,,,,,
2292,Wasserkraftwerk Gutach an der Wilden Gutach,0.2,HROR,DE,48.119746,7.990005,,,,,
2293,Wasserkraftwerk Sieberstollen St. Andreasberg,0.2,HROR,DE,51.71286,10.515999,,,,,
2294,WKA Unterreichenbach,0.2,HROR,DE,48.825167,8.71175,,,,,
2295,WKW Riedmühle Tafertshofen,0.2,HROR,DE,48.207846,10.270045,,,,,
2296,KW Eixendorf II,0.2,HROR,DE,49.339486,12.479714,,,,,
2297,WKA Günzburg/Wasserburg,0.196,HROR,DE,48.43776,10.271377,,,,,
2298,Wasserwerk am Neckar T152,0.19,HROR,DE,48.226233,8.606976,,,,,
2299,Eixendorf II,0.19,HROR,DE,49.339512,12.479861,,,,,
2300,Marienmühle,0.185,HROR,DE,48.96846,13.12101,,,,,
2301,Wasserkraftwerk Häfele Hohebach,0.185,HROR,DE,49.36435,9.733634,,,,,
2302,Holzschleiferei T17,0.185,HROR,DE,48.554223,9.468861,,,,,
2303,EW 4,0.18,HROR,DE,48.36389,11.85765,,,,,
2304,Wasserkraftwerk Wöllershof,0.18,HROR,DE,49.750576,12.180641,,,,,
2305,Langenbach Kraftwerk GdbR,0.18,HROR,DE,47.841298,7.930631,,,,,
2306,WKA Erlenmühle,0.18,HROR,DE,48.725591,8.353014,,,,,
2307,Günz-Elektrizitätswerk (Oberes Werk Markt Rettenbach),0.18,HROR,DE,47.912027,10.404573,,,,,
2308,WKW Schönheiderhammer,0.18,HROR,DE,50.502485,12.55281,,,,,
2309,Weißachwerk,0.18,HROR,DE,47.681354,11.762617,,,,,
2310,EW4,0.18,HROR,DE,48.363895,11.85764,,,,,
2311,EW4,0.18,HROR,DE,48.363898,11.857684,,,,,
2312,WKA Gräfendorf,0.18,HROR,DE,50.115,9.767,,,,,
2313,WKA Gräfendorf,0.18,HROR,DE,50.115,9.767,,,,,
2314,Schliffgesmühle,0.17,HROR,DE,49.791911,7.613542,,,,,
2315,Triebwerksanlage Schiettinger,0.17,HROR,DE,49.789964,12.167642,,,,,
2316,WKW Bobzin,0.17,HROR,DE,53.492097,12.071089,,,,,
2317,WKW Kylltal,0.17,HROR,DE,49.818451,6.66872,,,,,
2318,WKA Augsburg,0.17,HROR,DE,48.36286,10.920258,,,,,
2319,WKA Augsburg,0.17,HROR,DE,48.38699,10.891132,,,,,
2320,Niederschmiedeberg ehem. Lederpappenfabrik,0.167,HROR,DE,50.590617,13.127945,,,,,
2321,Wasserkraftwerk Blutmühle,0.165,HROR,DE,48.510004,12.446472,,,,,
2322,Wasserkraftanlage Mühle Stahmeln,0.165,HROR,DE,51.376395,12.301523,,,,,
2323,E-Werk Wacht,0.165,HROR,DE,47.802238,7.990106,,,,,
2324,Wasserkraftanlage Möhnebogen an der Möhne,0.16,HROR,DE,51.462224,7.976859,,,,,
2325,Wöhrleinsmühle,0.16,HROR,DE,50.26355,11.39562,,,,,
2326,Wasserkraftanlage Naujoks Neu Kaliß,0.16,HROR,DE,53.171995,11.290177,,,,,
2327,WKA Staudachmühle,0.16,HROR,DE,47.671453,9.880326,,,,,
2328,E-Werk Zellerbach,0.16,HROR,DE,47.773461,12.645865,,,,,
2329,WKA- Borken,0.16,HROR,DE,51.061271,9.273313,,,,,
2330,E-Werk Sigiswang,0.16,HROR,DE,47.485452,10.231098,,,,,
2331,KE 45 WKW,0.16,HROR,DE,47.925,10.599,,,,,
2332,PAT RS,0.16,HROR,DE,48.681293,9.144356,,,,,
2333,Wasserkraftwerk DDorf,0.16,HROR,DE,48.411608,22.469872,,,,,
2334,Turbine 1,0.16,HROR,DE,50.784118,13.084404,,,,,
2335,Turbine 1,0.16,HROR,DE,50.784118,13.084404,,,,,
2336,Generator 2,0.16,HROR,DE,51.496,9.281,,,,,
2337,Generator 2,0.16,HROR,DE,51.496,9.281,,,,,
2338,Wasserkraftwerk Franzmühle Elsterberg,0.155,HROR,DE,50.597797,12.165818,,,,,
2339,T27 / 408 426 927 / Trafostation Zimmermann,0.15403,HROR,DE,48.936667,8.919167,,,,,
2340,Lahnmühle Nau,0.151,HROR,DE,50.727041,8.72552,,,,,
2341,Kraftwerk Förmitz,0.15,HROR,DE,50.200771,11.907373,,,,,
2342,WKW Münchshofen,0.15,HROR,DE,49.238473,12.084235,,,,,
2343,Wasserkraftanlage Mühle Zeddenbach,0.15,HROR,DE,51.212571,11.745831,,,,,
2344,Wasserkraftwerk Jagsthausen,0.15,HROR,DE,49.307651,9.465437,,,,,
2345,Wasserkraftwerk Union an der Elz,0.15,HROR,DE,48.113331,7.983555,,,,,
2346,Kraftwerk Müngstener Brücke in Solingen - Schaltkotten,0.15,HROR,DE,51.162218,7.136803,,,,,
2347,Niedermühle Wasserkraftanlage,0.15,HROR,DE,49.774963,7.699445,,,,,
2348,Wasserkraftwerk Grundstraße St. Andreasberg,0.15,HROR,DE,51.71508,10.522963,,,,,
2349,Wasserturbine A,0.15,HROR,DE,48.479,10.368,,,,,
2350,Wasserturbine A,0.15,HROR,DE,48.479,10.368,,,,,
2351,Wasserturbine B,0.15,HROR,DE,48.479,10.368,,,,,
2352,Wasserturbine B,0.15,HROR,DE,48.479,10.368,,,,,
2353,WKA 1,0.15,HROR,DE,49.169,13.118,,,,,
2354,Unterwerk I,0.148,HROR,DE,47.873062,12.644255,,,,,
2355,Wasserkraftwerk Urbach,0.146,HROR,DE,48.805032,9.57189,,,,,
2356,WKW Neumurnthal,0.145,HROR,DE,49.37066,12.40655,,,,,
2357,Elektrizitätswerk Ottensoos,0.145,HROR,DE,49.51182,11.3242,,,,,
2358,Mühle Findenwirunshier,0.145,HROR,DE,53.177536,11.292896,,,,,
2359,Wasserkraftwerk Furt,0.145,HROR,DE,47.720232,9.607311,,,,,
2360,T3a am Lochbach,0.145,HROR,DE,48.333444,10.912121,,,,,
2361,Kraftwerk Humprechtsmühle,0.145,HROR,DE,48.354436,10.439434,,,,,
2362,Vilswörth,0.145,HROR,DE,49.291921,11.946966,,,,,
2363,Kirchhofsmühle,0.14,HROR,DE,50.482445,8.264046,,,,,
2364,Wasserkraftschnecke Fritzlar,0.14,HROR,DE,51.12249,9.248542,,,,,
2365,Wasserkraftanlage T 207,0.14,HROR,DE,47.745052,9.919377,,,,,
2366,Wasserkraftwerk Grafenmühle,0.136,HROR,DE,48.410694,13.144509,,,,,
2367,Wasserkraftwerk,0.135,HROR,DE,47.908187,12.619649,,,,,
2368,Heinzenmühle,0.135,HROR,DE,50.165812,11.167557,,,,,
2369,Gutleuthaus T 17,0.135,HROR,DE,48.723906,8.736178,,,,,
2370,Kraftwerk Sterzermühle,0.135,HROR,DE,49.53262,10.53152,,,,,
2371,Schermühle,0.132,HROR,DE,48.088078,12.568644,,,,,
2372,Wasserkraftanlage Liebenstein,0.132,HROR,DE,49.812886,12.329283,,,,,
2373,Wasserkraftwerk Schönthal,0.132,HROR,DE,50.784179,13.084303,,,,,
2374,Wasserkraftanlage Riedlingen,0.132,HROR,DE,48.153712,9.477003,,,,,
2375,WKA Meschede-Wehrstapel,0.132,HROR,DE,51.35242,8.338865,,,,,
